3.72665e-06 6.08307e-06 9.73289e-06 1.52642e-05 2.3465e-05 3.53575e-05 5.22224e-05 7.56041e-05 0.000107287 0.000149233 0.000203468 0.000271921 0.000356207 0.000457378 0.000575656 0.000710174 0.000858778 0.00101791 0.00118265 0.00134683 0.00150344 0.00164502 0.0017643 0.00185476 0.00191125 0.00193045 0.00191125 0.00185476 0.0017643 0.00164502 0.00150344 0.00134683 0.00118265 0.00101791 0.000858778 0.000710174 0.000575656 0.000457378 0.000356207 0.000271921 0.000203468 0.000149233 0.000107287 7.5604e-05 5.22223e-05 3.53575e-05 2.3465e-05 1.52642e-05 9.73288e-06 6.08307e-06 3.72665e-06 
6.08307e-06 9.9295e-06 1.58871e-05 2.4916e-05 3.83023e-05 5.77146e-05 8.52434e-05 0.00012341 0.000175127 0.000243596 0.000332125 0.000443861 0.000581442 0.000746586 0.000939653 0.00115923 0.0014018 0.00166156 0.00193045 0.00219846 0.00245409 0.0026852 0.0028799 0.00302755 0.00311976 0.00315111 0.00311976 0.00302755 0.0028799 0.0026852 0.00245409 0.00219846 0.00193045 0.00166156 0.0014018 0.00115923 0.000939652 0.000746586 0.000581442 0.00044386 0.000332125 0.000243596 0.000175127 0.00012341 8.52433e-05 5.77146e-05 3.83023e-05 2.4916e-05 1.58871e-05 9.9295e-06 6.08307e-06 
9.73289e-06 1.58871e-05 2.54193e-05 3.98655e-05 6.12834e-05 9.23431e-05 0.000136389 0.000197455 0.000280202 0.000389752 0.000531398 0.000710174 0.000930303 0.00119453 0.00150344 0.00185476 0.00224287 0.00265848 0.00308872 0.00351752 0.00392653 0.00429631 0.00460782 0.00484407 0.00499159 0.00504176 0.00499159 0.00484407 0.00460782 0.0042963 0.00392653 0.00351752 0.00308872 0.00265848 0.00224287 0.00185476 0.00150344 0.00119453 0.000930303 0.000710174 0.000531398 0.000389752 0.000280202 0.000197455 0.000136389 9.23431e-05 6.12835e-05 3.98654e-05 2.54193e-05 1.58871e-05 9.73289e-06 
1.52642e-05 2.4916e-05 3.98655e-05 6.25215e-05 9.61116e-05 0.000144823 0.0002139 0.000309671 0.000439444 0.000611253 0.000833397 0.00111378 0.00145901 0.0018734 0.00235786 0.00290884 0.00351752 0.00416933 0.00484407 0.00551656 0.00615802 0.00673795 0.0072265 0.00759701 0.00782838 0.00790705 0.00782838 0.00759701 0.0072265 0.00673795 0.00615802 0.00551656 0.00484407 0.00416933 0.00351752 0.00290884 0.00235786 0.0018734 0.00145901 0.00111377 0.000833397 0.000611253 0.000439444 0.000309671 0.0002139 0.000144823 9.61117e-05 6.25214e-05 3.98654e-05 2.4916e-05 1.52642e-05 
2.3465e-05 3.83023e-05 6.12834e-05 9.61116e-05 0.000147748 0.00022263 0.00032882 0.000476044 0.000675538 0.000939652 0.00128115 0.00171216 0.00224287 0.0028799 0.00362464 0.00447164 0.00540732 0.00640933 0.00744658 0.00848037 0.00946645 0.010358 0.011109 0.0116786 0.0120342 0.0121552 0.0120342 0.0116786 0.011109 0.010358 0.00946646 0.00848037 0.00744658 0.00640933 0.00540732 0.00447164 0.00362464 0.0028799 0.00224287 0.00171216 0.00128115 0.000939652 0.000675538 0.000476043 0.00032882 0.00022263 0.000147748 9.61115e-05 6.12834e-05 3.83023e-05 2.3465e-05 
3.53575e-05 5.77146e-05 9.23431e-05 0.000144823 0.00022263 0.000335463 0.000495472 0.000717312 0.00101791 0.00141589 0.00193045 0.00257991 0.00337959 0.00433948 0.00546167 0.00673795 0.00814786 0.0096577 0.0112206 0.0127784 0.0142642 0.0156076 0.0167392 0.0175975 0.0181334 0.0183156 0.0181334 0.0175975 0.0167392 0.0156076 0.0142642 0.0127784 0.0112206 0.0096577 0.00814786 0.00673795 0.00546167 0.00433948 0.00337959 0.00257991 0.00193045 0.00141589 0.00101791 0.000717311 0.000495472 0.000335463 0.00022263 0.000144823 9.2343e-05 5.77146e-05 3.53575e-05 
5.22224e-05 8.52434e-05 0.000136389 0.0002139 0.00032882 0.000495472 0.000731803 0.00105946 0.00150344 0.00209124 0.00285124 0.00381048 0.0049916 0.00640934 0.00806679 0.00995182 0.0120342 0.0142642 0.0165727 0.0188734 0.021068 0.0230521 0.0247235 0.0259911 0.0267827 0.0270518 0.0267827 0.0259911 0.0247235 0.0230521 0.021068 0.0188734 0.0165727 0.0142642 0.0120342 0.00995182 0.00806679 0.00640933 0.0049916 0.00381048 0.00285124 0.00209124 0.00150344 0.00105945 0.000731802 0.000495472 0.00032882 0.0002139 0.000136389 8.52434e-05 5.22224e-05 
7.56041e-05 0.00012341 0.000197455 0.000309671 0.000476044 0.000717312 0.00105946 0.00153381 0.00217658 0.00302755 0.00412784 0.00551656 0.0072265 0.00927901 0.0116786 0.0144076 0.0174224 0.0206508 0.0239928 0.0273237 0.0305009 0.0333733 0.0357931 0.0376282 0.0387742 0.0391639 0.0387742 0.0376282 0.0357931 0.0333733 0.0305009 0.0273237 0.0239928 0.0206508 0.0174224 0.0144076 0.0116786 0.00927901 0.0072265 0.00551656 0.00412784 0.00302755 0.00217658 0.00153381 0.00105945 0.000717312 0.000476044 0.000309671 0.000197455 0.00012341 7.56041e-05 
0.000107287 0.000175127 0.000280202 0.000439444 0.000675538 0.00101791 0.00150344 0.00217658 0.00308871 0.0042963 0.00585769 0.00782838 0.0102549 0.0131675 0.0165727 0.0204453 0.0247235 0.0293049 0.0340475 0.0387742 0.0432828 0.0473589 0.0507928 0.053397 0.0550232 0.0555762 0.0550232 0.053397 0.0507928 0.0473589 0.0432828 0.0387742 0.0340475 0.0293049 0.0247235 0.0204453 0.0165727 0.0131675 0.0102549 0.00782837 0.00585769 0.00429631 0.00308871 0.00217658 0.00150344 0.00101791 0.000675539 0.000439444 0.000280202 0.000175127 0.000107287 
0.000149233 0.000243596 0.000389752 0.000611253 0.000939652 0.00141589 0.00209124 0.00302755 0.0042963 0.00597602 0.00814786 0.010889 0.0142642 0.0183156 0.0230521 0.0284388 0.0343896 0.0407622 0.0473589 0.0539337 0.060205 0.0658747 0.0706512 0.0742736 0.0765355 0.0773047 0.0765355 0.0742736 0.0706512 0.0658747 0.060205 0.0539337 0.0473589 0.0407622 0.0343896 0.0284388 0.0230521 0.0183156 0.0142642 0.010889 0.00814786 0.00597602 0.0042963 0.00302755 0.00209123 0.00141589 0.000939653 0.000611252 0.000389752 0.000243596 0.000149233 
