0.000593618 0.000672847 0.000761327 0.00085966 0.000968228 0.00108787 0.00121896 0.00136222 0.00151794 0.00168629 0.00186674 0.002059 0.00226174 0.00247307 0.00269103 0.00291235 0.00313342 0.00335014 0.00355787 0.0037517 0.00392663 0.00407785 0.00420092 0.00429206 0.00434828 0.00436792 0.00435018 0.00429558 0.00420594 0.00408391 0.00393346 0.00375875 0.00356473 0.00335647 0.003139 0.00291691 0.00269471 0.00247576 0.0022635 0.00206008 0.00186728 0.00168627 0.00151779 0.00136186 0.00121844 0.00108702 0.000967251 0.000858577 0.0007601 0.000671478 0.000590867 
0.000673698 0.000766604 0.000870979 0.000987625 0.0011172 0.00126098 0.0014195 0.00159383 0.00178451 0.00199186 0.0022154 0.00245487 0.00270867 0.00297448 0.00324976 0.00353038 0.00381166 0.00408821 0.00435395 0.00460243 0.00482703 0.00502137 0.00517958 0.00529666 0.00536862 0.00539328 0.00536959 0.0052983 0.00518183 0.00502378 0.00482938 0.00460423 0.00435488 0.00408804 0.0038103 0.00352773 0.00324613 0.00296991 0.00270343 0.00244933 0.00220989 0.00198637 0.00177964 0.00158951 0.00141579 0.00125763 0.00111436 0.000985219 0.000868841 0.000764743 0.000670575 
0.000763401 0.000872096 0.000994936 0.001133 0.00128734 0.00145979 0.00165111 0.00186286 0.00209592 0.0023509 0.0026274 0.00292529 0.00324264 0.00357668 0.00392415 0.0042798 0.00463765 0.00499063 0.00533081 0.00564969 0.00593851 0.00618889 0.00639293 0.00654404 0.00663697 0.00666869 0.00663794 0.00654564 0.00639506 0.00619101 0.00594042 0.00565073 0.00533061 0.00498893 0.00463431 0.00427475 0.00391773 0.003569 0.0032341 0.00291632 0.00261853 0.00234211 0.00208802 0.00185583 0.00164506 0.0014545 0.00128295 0.0011294 0.000991867 0.000869647 0.000759763 
0.000863007 0.000989893 0.00113419 0.00129736 0.00148104 0.00168777 0.00191865 0.00217587 0.00246084 0.00277455 0.00311681 0.00348763 0.00388477 0.00430493 0.00474387 0.00519501 0.00565062 0.00610152 0.00653727 0.00694673 0.00731833 0.00764092 0.0079041 0.0080991 0.00821894 0.0082596 0.00821943 0.00809973 0.00790481 0.00764111 0.00731783 0.00694486 0.0065337 0.00609598 0.00564306 0.0051854 0.00473263 0.00429228 0.00387131 0.00347384 0.0031034 0.00276151 0.00244917 0.0021656 0.00190992 0.00168036 0.00147502 0.0012926 0.00113024 0.000986948 0.000858973 
0.000973376 0.00112126 0.00129052 0.00148318 0.00170159 0.00194924 0.0022277 0.00254 0.00288828 0.00327412 0.00369763 0.00415916 0.00465609 0.0051845 0.00573907 0.00631145 0.00689175 0.00746798 0.00802652 0.00855272 0.00903124 0.00944741 0.00978733 0.0100394 0.0101943 0.0102466 0.0101943 0.0100391 0.00978657 0.00944554 0.00902808 0.00854749 0.0080189 0.00745769 0.00687875 0.00629583 0.00572136 0.00516508 0.0046358 0.00413859 0.0036778 0.003255 0.0028712 0.00252502 0.00221503 0.00193868 0.00169313 0.00147668 0.0012853 0.00111761 0.000968892 
0.00109525 0.0012672 0.00146528 0.00169223 0.0019514 0.00224748 0.00258265 0.00296109 0.00338593 0.00385966 0.0043829 0.00495649 0.00557755 0.00624153 0.0069417 0.00766767 0.00840672 0.00914328 0.00985958 0.0105363 0.0111533 0.011691 0.012131 0.0124576 0.0126588 0.0127269 0.0126594 0.0124585 0.0121318 0.0116909 0.0111518 0.0105325 0.00985281 0.00913311 0.00839298 0.00765042 0.00692149 0.00621877 0.00555334 0.00493149 0.00435847 0.00383582 0.00336439 0.002942 0.00256638 0.00223393 0.00194055 0.00168401 0.00145872 0.00126279 0.00109031 
0.00122902 0.00142838 0.00165947 0.00192604 0.00223265 0.00258553 0.00298765 0.00344464 0.00396097 0.00454026 0.00518397 0.00589354 0.00666586 0.00749567 0.00837458 0.00928961 0.0102246 0.0111595 0.0120713 0.0129349 0.013724 0.0144128 0.0149773 0.015397 0.0156558 0.0157438 0.0156574 0.0153998 0.0149808 0.0144159 0.0137258 0.0129342 0.0120671 0.0111511 0.0102116 0.00927202 0.00835283 0.00747026 0.00663815 0.00586424 0.00515486 0.0045114 0.00393449 0.00342089 0.00296714 0.00256834 0.00221874 0.00191549 0.00165102 0.00142272 0.00122327 
0.00137519 0.00160558 0.00187428 0.00218633 0.00254779 0.00296687 0.00344747 0.00399704 0.0046218 0.00532688 0.00611484 0.00698797 0.00794294 0.00897376 0.01007 0.0112155 0.0123899 0.0135677 0.0147192 0.0158123 0.0168128 0.0176878 0.0184056 0.01894 0.0192699 0.0193826 0.0192733 0.0189461 0.0184138 0.0176964 0.016821 0.0158179 0.0147211 0.0135645 0.0123812 0.0112008 0.0100497 0.00894837 0.007914 0.00695621 0.0060825 0.00529402 0.00459106 0.00396898 0.0034228 0.00294596 0.00253061 0.00217318 0.00186358 0.00159829 0.00136831 
0.00153391 0.00179916 0.00211038 0.00247425 0.00289867 0.00339428 0.00396614 0.00462398 0.00537622 0.00623001 0.00718933 0.00825756 0.00943135 0.0107038 0.012062 0.0134863 0.0149508 0.0164233 0.0178664 0.0192389 0.0204973 0.0215991 0.0225044 0.0231789 0.0235959 0.0237389 0.0236018 0.0231899 0.0225195 0.0216163 0.0205149 0.0192545 0.017878 0.0164292 0.0149498 0.0134778 0.0120462 0.0106811 0.0094034 0.00822513 0.00715512 0.00619414 0.00534188 0.00459198 0.00393744 0.00336959 0.00287801 0.00245827 0.00209713 0.00178993 0.00152564 
0.00170505 0.00200919 0.00236812 0.00279055 0.0032866 0.00386996 0.00454706 0.00533038 0.00623121 0.00725917 0.00842015 0.00971894 0.0111523 0.0127123 0.0143832 0.0161408 0.0179531 0.0197797 0.0215734 0.0232824 0.0248517 0.0262275 0.027359 0.0282032 0.0287258 0.0289061 0.0287362 0.0282227 0.0273863 0.0262597 0.0248864 0.0233161 0.0216034 0.0198033 0.0179685 0.0161468 0.0143793 0.0126988 0.0111311 0.00969069 0.00838806 0.00722339 0.00619563 0.00529615 0.00451544 0.00384221 0.00326282 0.00277189 0.00235229 0.00199787 0.00169526 
0.00188797 0.00223503 0.00264689 0.00313476 0.00371134 0.00439408 0.00519101 0.0061179 0.00718951 0.00841866 0.00981355 0.0113807 0.0131172 0.0150141 0.0170521 0.0192022 0.0214244 0.023669 0.0258772 0.0279845 0.0299221 0.0316229 0.0330234 0.0340694 0.0347183 0.0349437 0.034736 0.0341031 0.0330711 0.0316806 0.0299862 0.0280499 0.0259398 0.0237246 0.0214701 0.0192357 0.0170726 0.015021 0.0131126 0.0113651 0.00979052 0.00838861 0.00715714 0.00608479 0.00515892 0.004365 0.0036856 0.00311417 0.0026289 0.00222183 0.00187678 
