-2.5 -2.5 -2.5 3.42182e-09
-2.4 -2.5 -2.5 5.05375e-09
-2.3 -2.5 -2.5 6.82281e-09
-2.2 -2.5 -2.5 9.55905e-09
-2.1 -2.5 -2.5 1.26556e-08
-2 -2.5 -2.5 1.6742e-08
-1.9 -2.5 -2.5 2.13822e-08
-1.8 -2.5 -2.5 2.73621e-08
-1.7 -2.5 -2.5 3.45882e-08
-1.6 -2.5 -2.5 4.24947e-08
-1.5 -2.5 -2.5 5.16519e-08
-1.4 -2.5 -2.5 6.19765e-08
-1.3 -2.5 -2.5 7.32922e-08
-1.2 -2.5 -2.5 8.54806e-08
-1.1 -2.5 -2.5 9.80504e-08
-1 -2.5 -2.5 1.11307e-07
-0.9 -2.5 -2.5 1.24397e-07
-0.8 -2.5 -2.5 1.37445e-07
-0.7 -2.5 -2.5 1.49997e-07
-0.6 -2.5 -2.5 1.61876e-07
-0.5 -2.5 -2.5 1.72243e-07
-0.4 -2.5 -2.5 1.81993e-07
-0.3 -2.5 -2.5 1.89701e-07
-0.2 -2.5 -2.5 1.95518e-07
-0.1 -2.5 -2.5 1.97499e-07
-0 -2.5 -2.5 1.98588e-07
0.1 -2.5 -2.5 1.97413e-07
0.2 -2.5 -2.5 1.96907e-07
0.3 -2.5 -2.5 1.91652e-07
0.4 -2.5 -2.5 1.81063e-07
0.5 -2.5 -2.5 1.71924e-07
0.6 -2.5 -2.5 1.61372e-07
0.7 -2.5 -2.5 1.52784e-07
0.8 -2.5 -2.5 1.40065e-07
0.9 -2.5 -2.5 1.24329e-07
1 -2.5 -2.5 1.11256e-07
1.1 -2.5 -2.5 9.82558e-08
1.2 -2.5 -2.5 8.70025e-08
1.3 -2.5 -2.5 7.46938e-08
1.4 -2.5 -2.5 6.23691e-08
1.5 -2.5 -2.5 5.23715e-08
1.6 -2.5 -2.5 4.30185e-08
1.7 -2.5 -2.5 3.48101e-08
1.8 -2.5 -2.5 2.77375e-08
1.9 -2.5 -2.5 2.20927e-08
2 -2.5 -2.5 1.69558e-08
2.1 -2.5 -2.5 1.31309e-08
2.2 -2.5 -2.5 9.71153e-09
2.3 -2.5 -2.5 7.31138e-09
2.4 -2.5 -2.5 5.12962e-09
2.5 -2.5 -2.5 3.75993e-09
-2.5 -2.4 -2.5 4.96977e-09
-2.4 -2.4 -2.5 7.25251e-09
-2.3 -2.4 -2.5 9.74581e-09
-2.2 -2.4 -2.5 1.3527e-08
-2.1 -2.4 -2.5 1.78408e-08
-2 -2.4 -2.5 2.34194e-08
-1.9 -2.4 -2.5 2.97696e-08
-1.8 -2.4 -2.5 3.78884e-08
-1.7 -2.4 -2.5 4.76347e-08
-1.6 -2.4 -2.5 5.82699e-08
-1.5 -2.4 -2.5 7.0502e-08
-1.4 -2.4 -2.5 8.42426e-08
-1.3 -2.4 -2.5 9.92369e-08
-1.2 -2.4 -2.5 1.15305e-07
-1.1 -2.4 -2.5 1.31809e-07
-1 -2.4 -2.5 1.49142e-07
-0.9 -2.4 -2.5 1.66174e-07
-0.8 -2.4 -2.5 1.83077e-07
-0.7 -2.4 -2.5 1.99265e-07
-0.6 -2.4 -2.5 2.14521e-07
-0.5 -2.4 -2.5 2.27821e-07
-0.4 -2.4 -2.5 2.40231e-07
-0.3 -2.4 -2.5 2.50025e-07
-0.2 -2.4 -2.5 2.5737e-07
-0.1 -2.4 -2.5 2.59831e-07
-0 -2.4 -2.5 2.61091e-07
0.1 -2.4 -2.5 2.59435e-07
0.2 -2.4 -2.5 2.58621e-07
0.3 -2.4 -2.5 2.51737e-07
0.4 -2.4 -2.5 2.37983e-07
0.5 -2.4 -2.5 2.26077e-07
0.6 -2.4 -2.5 2.12332e-07
0.7 -2.4 -2.5 2.01146e-07
0.8 -2.4 -2.5 1.84586e-07
0.9 -2.4 -2.5 1.64069e-07
1 -2.4 -2.5 1.46998e-07
1.1 -2.4 -2.5 1.29968e-07
1.2 -2.4 -2.5 1.15212e-07
1.3 -2.4 -2.5 9.90608e-08
1.4 -2.4 -2.5 8.28589e-08
1.5 -2.4 -2.5 6.97077e-08
1.6 -2.4 -2.5 5.73602e-08
